year,round,region_number,region_name,seed,score,team,team.1,score.1,seed.1,text_chunk
2004,1,3,South,8,80,Seton Hall,Arizona,76,9,"NCAA Tournament Game (2004), Round 1, South region. Seton Hall (Seed 8) 80 - Arizona (Seed 9) 76. ... Upset: no upset."
2004,1,4,West,1,71,Stanford,Texas San Antonio,45,16,"NCAA Tournament Game (2004), Round 1, West region. Stanford (Seed 1) 71 - Texas San Antonio (Seed 16) 45. ... Upset: no upset."
2004,1,4,West,2,70,Connecticut,Vermont,53,15,"NCAA Tournament Game (2004), Round 1, West region. Connecticut (Seed 2) 70 - Vermont (Seed 15) 53. ... Upset: no upset."
2004,1,4,West,3,61,NC State,Louisiana Lafayette,52,14,"NCAA Tournament Game (2004), Round 1, West region. NC State (Seed 3) 61 - Louisiana Lafayette (Seed 14) 52. ... Upset: no upset."
2004,1,4,West,4,86,Maryland,UTEP,83,13,"NCAA Tournament Game (2004), Round 1, West region. Maryland (Seed 4) 86 - UTEP (Seed 13) 83. ... Upset: no upset."
2004,1,4,West,5,80,Syracuse,BYU,75,12,"NCAA Tournament Game (2004), Round 1, West region. Syracuse (Seed 5) 80 - BYU (Seed 12) 75. ... Upset: no upset."
2004,1,4,West,6,71,Vanderbilt,Western Michigan,58,11,"NCAA Tournament Game (2004), Round 1, West region. Vanderbilt (Seed 6) 71 - Western Michigan (Seed 11) 58. ... Upset: no upset."
2004,1,4,West,7,76,DePaul,Dayton,69,10,"NCAA Tournament Game (2004), Round 1, West region. DePaul (Seed 7) 76 - Dayton (Seed 10) 69. ... Upset: no upset."
2004,1,4,West,8,65,Alabama,Southern Illinois,64,9,"NCAA Tournament Game (2004), Round 1, West region. Alabama (Seed 8) 65 - Southern Illinois (Seed 9) 64. ... Upset: no upset."
2004,2,1,Midwest,1,75,Kentucky,UAB,76,9,"NCAA Tournament Game (2004), Round 2, Midwest region. Kentucky (Seed 1) 75 - UAB (Seed 9) 76. ... Upset: UPSET."
2004,2,1,Midwest,2,72,Gonzaga,Nevada,91,10,"NCAA Tournament Game (2004), Round 2, Midwest region. Gonzaga (Seed 2) 72 - Nevada (Seed 10) 91. ... Upset: UPSET."
2004,2,1,Midwest,3,57,Georgia Tech,Boston College,54,6,"NCAA Tournament Game (2004), Round 2, Midwest region. Georgia Tech (Seed 3) 57 - Boston College (Seed 6) 54. ... Upset: no upset."
2004,2,1,Midwest,4,78,Kansas,Pacific,63,12,"NCAA Tournament Game (2004), Round 2, Midwest region. Kansas (Seed 4) 78 - Pacific (Seed 12) 63. ... Upset: no upset."
2004,2,2,East,1,70,St Josephs,Texas Tech,65,8,"NCAA Tournament Game (2004), Round 2, East region. St Josephs (Seed 1) 70 - Texas Tech (Seed 8) 65. ... Upset: no upset."
2004,2,2,East,2,70,Oklahoma St,Memphis,53,7,"NCAA Tournament Game (2004), Round 2, East region. Oklahoma St (Seed 2) 70 - Memphis (Seed 7) 53. ... Upset: no upset."
2004,2,2,East,3,59,Pittsburgh,Wisconsin,55,6,"NCAA Tournament Game (2004), Round 2, East region. Pittsburgh (Seed 3) 59 - Wisconsin (Seed 6) 55. ... Upset: no upset."
2004,2,2,East,4,84,Wake Forest,Manhattan,80,12,"NCAA Tournament Game (2004), Round 2, East region. Wake Forest (Seed 4) 84 - Manhattan (Seed 12) 80. ... Upset: no upset."
2004,2,3,South,1,90,Duke,Seton Hall,62,8,"NCAA Tournament Game (2004), Round 2, South region. Duke (Seed 1) 90 - Seton Hall (Seed 8) 62. ... Upset: no upset."
2004,2,3,South,2,74,Mississippi St,Xavier,89,7,"NCAA Tournament Game (2004), Round 2, South region. Mississippi St (Seed 2) 74 - Xavier (Seed 7) 89. ... Upset: UPSET."
2004,2,3,South,3,78,Texas,North Carolina,75,6,"NCAA Tournament Game (2004), Round 2, South region. Texas (Seed 3) 78 - North Carolina (Seed 6) 75. ... Upset: no upset."
2004,2,3,South,4,68,Cincinnati,Illinois,92,5,"NCAA Tournament Game (2004), Round 2, South region. Cincinnati (Seed 4) 68 - Illinois (Seed 5) 92. ... Upset: UPSET."
2004,2,4,West,1,67,Stanford,Alabama,70,8,"NCAA Tournament Game (2004), Round 2, West region. Stanford (Seed 1) 67 - Alabama (Seed 8) 70. ... Upset: UPSET."
2004,2,4,West,2,72,Connecticut,DePaul,55,7,"NCAA Tournament Game (2004), Round 2, West region. Connecticut (Seed 2) 72 - DePaul (Seed 7) 55. ... Upset: no upset."
2004,2,4,West,3,73,NC State,Vanderbilt,75,6,"NCAA Tournament Game (2004), Round 2, West region. NC State (Seed 3) 73 - Vanderbilt (Seed 6) 75. ... Upset: UPSET."
2004,2,4,West,4,70,Maryland,Syracuse,72,5,"NCAA Tournament Game (2004), Round 2, West region. Maryland (Seed 4) 70 - Syracuse (Seed 5) 72. ... Upset: UPSET."
2004,3,1,Midwest,9,74,UAB,Kansas,100,4,"NCAA Tournament Game (2004), Round 3, Midwest region. UAB (Seed 9) 74 - Kansas (Seed 4) 100. ... Upset: no upset."
2004,3,1,Midwest,10,67,Nevada,Georgia Tech,72,3,"NCAA Tournament Game (2004), Round 3, Midwest region. Nevada (Seed 10) 67 - Georgia Tech (Seed 3) 72. ... Upset: no upset."
2004,3,2,East,1,84,St Josephs,Wake Forest,80,4,"NCAA Tournament Game (2004), Round 3, East region. St Josephs (Seed 1) 84 - Wake Forest (Seed 4) 80. ... Upset: no upset."
2004,3,2,East,2,63,Oklahoma St,Pittsburgh,51,3,"NCAA Tournament Game (2004), Round 3, East region. Oklahoma St (Seed 2) 63 - Pittsburgh (Seed 3) 51. ... Upset: no upset."
2004,3,3,South,1,72,Duke,Illinois,62,5,"NCAA Tournament Game (2004), Round 3, South region. Duke (Seed 1) 72 - Illinois (Seed 5) 62. ... Upset: no upset."
2004,3,3,South,7,79,Xavier,Texas,71,3,"NCAA Tournament Game (2004), Round 3, South region. Xavier (Seed 7) 79 - Texas (Seed 3) 71. ... Upset: UPSET."
2004,3,4,West,8,80,Alabama,Syracuse,71,5,"NCAA Tournament Game (2004), Round 3, West region. Alabama (Seed 8) 80 - Syracuse (Seed 5) 71. ... Upset: UPSET."
2004,3,4,West,2,73,Connecticut,Vanderbilt,53,6,"NCAA Tournament Game (2004), Round 3, West region. Connecticut (Seed 2) 73 - Vanderbilt (Seed 6) 53. ... Upset: no upset."
2004,4,1,Midwest,4,71,Kansas,Georgia Tech,79,3,"NCAA Tournament Game (2004), Round 4, Midwest region. Kansas (Seed 4) 71 - Georgia Tech (Seed 3) 79. ... Upset: no upset."
2004,4,2,East,1,62,St Josephs,Oklahoma St,64,2,"NCAA Tournament Game (2004), Round 4, East region. St Josephs (Seed 1) 62 - Oklahoma St (Seed 2) 64. ... Upset: UPSET."
2004,4,3,South,1,66,Duke,Xavier,63,7,"NCAA Tournament Game (2004), Round 4, South region. Duke (Seed 1) 66 - Xavier (Seed 7) 63. ... Upset: no upset."
2004,4,4,West,8,71,Alabama,Connecticut,87,2,"NCAA Tournament Game (2004), Round 4, West region. Alabama (Seed 8) 71 - Connecticut (Seed 2) 87. ... Upset: no upset."
2004,5,1,Final Four,3,67,Georgia Tech,Oklahoma St,65,2,"NCAA Tournament Game (2004), Round 5, Final Four region. Georgia Tech (Seed 3) 67 - Oklahoma St (Seed 2) 65. ... Upset: UPSET."
2004,5,2,Final Four,1,78,Duke,Connecticut,79,2,"NCAA Tournament Game (2004), Round 5, Final Four region. Duke (Seed 1) 78 - Connecticut (Seed 2) 79. ... Upset: UPSET."
2004,6,1,Championship,3,73,Georgia Tech,Connecticut,82,2,"NCAA Tournament Game (2004), Round 6, Championship region. Georgia Tech (Seed 3) 73 - Connecticut (Seed 2) 82. ... Upset: no upset."
2005,1,1,Midwest,1,67,Illinois,Fairleigh Dickinson,55,16,"NCAA Tournament Game (2005), Round 1, Midwest region. Illinois (Seed 1) 67 - Fairleigh Dickinson (Seed 16) 55. ... Upset: no upset."
2005,1,1,Midwest,2,63,Oklahoma St,Southeastern Louisiana,50,15,"NCAA Tournament Game (2005), Round 1, Midwest region. Oklahoma St (Seed 2) 63 - Southeastern Louisiana (Seed 15) 50. ... Upset: no upset."
2005,1,1,Midwest,3,66,Arizona,Utah St,53,14,"NCAA Tournament Game (2005), Round 1, Midwest region. Arizona (Seed 3) 66 - Utah St (Seed 14) 53. ... Upset: no upset."
2005,1,1,Midwest,4,85,Boston College,Pennsylvania,65,13,"NCAA Tournament Game (2005), Round 1, Midwest region. Boston College (Seed 4) 85 - Pennsylvania (Seed 13) 65. ... Upset: no upset."
2005,1,1,Midwest,5,73,Alabama,Wisconsin Milwaukee,83,12,"NCAA Tournament Game (2005), Round 1, Midwest region. Alabama (Seed 5) 73 - Wisconsin Milwaukee (Seed 12) 83. ... Upset: UPSET."
2005,1,1,Midwest,6,68,LSU,UAB,82,11,"NCAA Tournament Game (2005), Round 1, Midwest region. LSU (Seed 6) 68 - UAB (Seed 11) 82. ... Upset: UPSET."
2005,1,1,Midwest,7,65,Southern Illinois,St Marys,56,10,"NCAA Tournament Game (2005), Round 1, Midwest region. Southern Illinois (Seed 7) 65 - St Marys (Seed 10) 56. ... Upset: no upset."
2005,1,1,Midwest,8,57,Texas,Nevada,61,9,"NCAA Tournament Game (2005), Round 1, Midwest region. Texas (Seed 8) 57 - Nevada (Seed 9) 61. ... Upset: UPSET."
2005,1,2,West,1,88,Washington,Montana,77,16,"NCAA Tournament Game (2005), Round 1, West region. Washington (Seed 1) 88 - Montana (Seed 16) 77. ... Upset: no upset."
2005,1,2,West,2,70,Wake Forest,Chattanooga,54,15,"NCAA Tournament Game (2005), Round 1, West region. Wake Forest (Seed 2) 70 - Chattanooga (Seed 15) 54. ... Upset: no upset."
2005,1,2,West,3,74,Gonzaga,Winthrop,64,14,"NCAA Tournament Game (2005), Round 1, West region. Gonzaga (Seed 3) 74 - Winthrop (Seed 14) 64. ... Upset: no upset."
2005,1,2,West,4,68,Louisville,Louisiana Lafayette,62,13,"NCAA Tournament Game (2005), Round 1, West region. Louisville (Seed 4) 68 - Louisiana Lafayette (Seed 13) 62. ... Upset: no upset."
2005,1,2,West,5,80,Georgia Tech,George Washington,68,12,"NCAA Tournament Game (2005), Round 1, West region. Georgia Tech (Seed 5) 80 - George Washington (Seed 12) 68. ... Upset: no upset."
2005,1,2,West,6,78,Texas Tech,UCLA,66,11,"NCAA Tournament Game (2005), Round 1, West region. Texas Tech (Seed 6) 78 - UCLA (Seed 11) 66. ... Upset: no upset."
2005,1,2,West,7,63,West Virginia,Creighton,61,10,"NCAA Tournament Game (2005), Round 1, West region. West Virginia (Seed 7) 63 - Creighton (Seed 10) 61. ... Upset: no upset."
2005,1,2,West,8,79,Pacific,Pittsburgh,71,9,"NCAA Tournament Game (2005), Round 1, West region. Pacific (Seed 8) 79 - Pittsburgh (Seed 9) 71. ... Upset: no upset."
2005,1,3,East,1,96,North Carolina,Oakland,68,16,"NCAA Tournament Game (2005), Round 1, East region. North Carolina (Seed 1) 96 - Oakland (Seed 16) 68. ... Upset: no upset."
2005,1,3,East,2,77,Connecticut,Central Florida,71,15,"NCAA Tournament Game (2005), Round 1, East region. Connecticut (Seed 2) 77 - Central Florida (Seed 15) 71. ... Upset: no upset."
2005,1,3,East,3,63,Kansas,Bucknell,64,14,"NCAA Tournament Game (2005), Round 1, East region. Kansas (Seed 3) 63 - Bucknell (Seed 14) 64. ... Upset: UPSET."
2005,1,3,East,4,67,Florida,Ohio,62,13,"NCAA Tournament Game (2005), Round 1, East region. Florida (Seed 4) 67 - Ohio (Seed 13) 62. ... Upset: no upset."
2005,1,3,East,5,55,Villanova,New Mexico,47,12,"NCAA Tournament Game (2005), Round 1, East region. Villanova (Seed 5) 55 - New Mexico (Seed 12) 47. ... Upset: no upset."
2005,1,3,East,6,57,Wisconsin,Northern Iowa,52,11,"NCAA Tournament Game (2005), Round 1, East region. Wisconsin (Seed 6) 57 - Northern Iowa (Seed 11) 52. ... Upset: no upset."
2005,1,3,East,7,63,Charlotte,NC State,75,10,"NCAA Tournament Game (2005), Round 1, East region. Charlotte (Seed 7) 63 - NC State (Seed 10) 75. ... Upset: UPSET."
2005,1,3,East,8,53,Minnesota,Iowa St,64,9,"NCAA Tournament Game (2005), Round 1, East region. Minnesota (Seed 8) 53 - Iowa St (Seed 9) 64. ... Upset: UPSET."
2005,1,4,South,1,63,Duke,Delaware St,46,16,"NCAA Tournament Game (2005), Round 1, South region. Duke (Seed 1) 63 - Delaware St (Seed 16) 46. ... Upset: no upset."
2005,1,4,South,2,72,Kentucky,Eastern Kentucky,64,15,"NCAA Tournament Game (2005), Round 1, South region. Kentucky (Seed 2) 72 - Eastern Kentucky (Seed 15) 64. ... Upset: no upset."
2005,1,4,South,3,84,Oklahoma,Niagara,67,14,"NCAA Tournament Game (2005), Round 1, South region. Oklahoma (Seed 3) 84 - Niagara (Seed 14) 67. ... Upset: no upset."
2005,1,4,South,4,57,Syracuse,Vermont,60,13,"NCAA Tournament Game (2005), Round 1, South region. Syracuse (Seed 4) 57 - Vermont (Seed 13) 60. ... Upset: UPSET."
2005,1,4,South,5,89,Michigan St,Old Dominion,81,12,"NCAA Tournament Game (2005), Round 1, South region. Michigan St (Seed 5) 89 - Old Dominion (Seed 12) 81. ... Upset: no upset."
2005,1,4,South,6,60,Utah,UTEP,54,11,"NCAA Tournament Game (2005), Round 1, South region. Utah (Seed 6) 60 - UTEP (Seed 11) 54. ... Upset: no upset."
2005,1,4,South,7,76,Cincinnati,Iowa,64,10,"NCAA Tournament Game (2005), Round 1, South region. Cincinnati (Seed 7) 76 - Iowa (Seed 10) 64. ... Upset: no upset."
2005,1,4,South,8,70,Stanford,Mississippi St,93,9,"NCAA Tournament Game (2005), Round 1, South region. Stanford (Seed 8) 70 - Mississippi St (Seed 9) 93. ... Upset: UPSET."
2005,2,1,Midwest,1,71,Illinois,Nevada,59,9,"NCAA Tournament Game (2005), Round 2, Midwest region. Illinois (Seed 1) 71 - Nevada (Seed 9) 59. ... Upset: no upset."
2005,2,1,Midwest,2,85,Oklahoma St,Southern Illinois,77,7,"NCAA Tournament Game (2005), Round 2, Midwest region. Oklahoma St (Seed 2) 85 - Southern Illinois (Seed 7) 77. ... Upset: no upset."
2005,2,1,Midwest,3,85,Arizona,UAB,63,11,"NCAA Tournament Game (2005), Round 2, Midwest region. Arizona (Seed 3) 85 - UAB (Seed 11) 63. ... Upset: no upset."
2005,2,1,Midwest,4,75,Boston College,Wisconsin Milwaukee,83,12,"NCAA Tournament Game (2005), Round 2, Midwest region. Boston College (Seed 4) 75 - Wisconsin Milwaukee (Seed 12) 83. ... Upset: UPSET."
2005,2,2,West,1,97,Washington,Pacific,79,8,"NCAA Tournament Game (2005), Round 2, West region. Washington (Seed 1) 97 - Pacific (Seed 8) 79. ... Upset: no upset."
2005,2,2,West,2,105,Wake Forest,West Virginia,111,7,"NCAA Tournament Game (2005), Round 2, West region. Wake Forest (Seed 2) 105 - West Virginia (Seed 7) 111. ... Upset: UPSET."
2005,2,2,West,3,69,Gonzaga,Texas Tech,71,6,"NCAA Tournament Game (2005), Round 2, West region. Gonzaga (Seed 3) 69 - Texas Tech (Seed 6) 71. ... Upset: UPSET."
2005,2,2,West,4,76,Louisville,Georgia Tech,54,5,"NCAA Tournament Game (2005), Round 2, West region. Louisville (Seed 4) 76 - Georgia Tech (Seed 5) 54. ... Upset: no upset."
2005,2,3,East,1,92,North Carolina,Iowa St,65,9,"NCAA Tournament Game (2005), Round 2, East region. North Carolina (Seed 1) 92 - Iowa St (Seed 9) 65. ... Upset: no upset."
2005,2,3,East,2,62,Connecticut,NC State,65,10,"NCAA Tournament Game (2005), Round 2, East region. Connecticut (Seed 2) 62 - NC State (Seed 10) 65. ... Upset: UPSET."
2005,2,3,East,14,62,Bucknell,Wisconsin,71,6,"NCAA Tournament Game (2005), Round 2, East region. Bucknell (Seed 14) 62 - Wisconsin (Seed 6) 71. ... Upset: no upset."
2005,2,3,East,4,65,Florida,Villanova,76,5,"NCAA Tournament Game (2005), Round 2, East region. Florida (Seed 4) 65 - Villanova (Seed 5) 76. ... Upset: UPSET."
2005,2,4,South,1,63,Duke,Mississippi St,55,9,"NCAA Tournament Game (2005), Round 2, South region. Duke (Seed 1) 63 - Mississippi St (Seed 9) 55. ... Upset: no upset."
2005,2,4,South,2,69,Kentucky,Cincinnati,60,7,"NCAA Tournament Game (2005), Round 2, South region. Kentucky (Seed 2) 69 - Cincinnati (Seed 7) 60. ... Upset: no upset."
2005,2,4,South,3,58,Oklahoma,Utah,67,6,"NCAA Tournament Game (2005), Round 2, South region. Oklahoma (Seed 3) 58 - Utah (Seed 6) 67. ... Upset: UPSET."
2005,2,4,South,13,61,Vermont,Michigan St,72,5,"NCAA Tournament Game (2005), Round 2, South region. Vermont (Seed 13) 61 - Michigan St (Seed 5) 72. ... Upset: no upset."
2005,3,1,Midwest,1,77,Illinois,Wisconsin Milwaukee,63,12,"NCAA Tournament Game (2005), Round 3, Midwest region. Illinois (Seed 1) 77 - Wisconsin Milwaukee (Seed 12) 63. ... Upset: no upset."
2005,3,1,Midwest,2,78,Oklahoma St,Arizona,79,3,"NCAA Tournament Game (2005), Round 3, Midwest region. Oklahoma St (Seed 2) 78 - Arizona (Seed 3) 79. ... Upset: UPSET."
2005,3,2,West,1,79,Washington,Louisville,93,4,"NCAA Tournament Game (2005), Round 3, West region. Washington (Seed 1) 79 - Louisville (Seed 4) 93. ... Upset: UPSET."
2005,3,2,West,7,65,West Virginia,Texas Tech,60,6,"NCAA Tournament Game (2005), Round 3, West region. West Virginia (Seed 7) 65 - Texas Tech (Seed 6) 60. ... Upset: UPSET."
2005,3,3,East,1,67,North Carolina,Villanova,66,5,"NCAA Tournament Game (2005), Round 3, East region. North Carolina (Seed 1) 67 - Villanova (Seed 5) 66. ... Upset: no upset."
2005,3,3,East,10,56,NC State,Wisconsin,65,6,"NCAA Tournament Game (2005), Round 3, East region. NC State (Seed 10) 56 - Wisconsin (Seed 6) 65. ... Upset: no upset."
2005,3,4,South,1,68,Duke,Michigan St,78,5,"NCAA Tournament Game (2005), Round 3, South region. Duke (Seed 1) 68 - Michigan St (Seed 5) 78. ... Upset: UPSET."
2005,3,4,South,2,62,Kentucky,Utah,52,6,"NCAA Tournament Game (2005), Round 3, South region. Kentucky (Seed 2) 62 - Utah (Seed 6) 52. ... Upset: no upset."
2005,4,1,Midwest,1,90,Illinois,Arizona,89,3,"NCAA Tournament Game (2005), Round 4, Midwest region. Illinois (Seed 1) 90 - Arizona (Seed 3) 89. ... Upset: no upset."
2005,4,2,West,4,93,Louisville,West Virginia,85,7,"NCAA Tournament Game (2005), Round 4, West region. Louisville (Seed 4) 93 - West Virginia (Seed 7) 85. ... Upset: no upset."
2005,4,3,East,1,88,North Carolina,Wisconsin,82,6,"NCAA Tournament Game (2005), Round 4, East region. North Carolina (Seed 1) 88 - Wisconsin (Seed 6) 82. ... Upset: no upset."
2005,4,4,South,5,94,Michigan St,Kentucky,88,2,"NCAA Tournament Game (2005), Round 4, South region. Michigan St (Seed 5) 94 - Kentucky (Seed 2) 88. ... Upset: UPSET."
2005,5,1,Final Four,1,72,Illinois,Louisville,57,4,"NCAA Tournament Game (2005), Round 5, Final Four region. Illinois (Seed 1) 72 - Louisville (Seed 4) 57. ... Upset: no upset."
2005,5,2,Final Four,1,87,North Carolina,Michigan St,71,5,"NCAA Tournament Game (2005), Round 5, Final Four region. North Carolina (Seed 1) 87 - Michigan St (Seed 5) 71. ... Upset: no upset."
2005,6,1,Championship,1,70,Illinois,North Carolina,75,1,"NCAA Tournament Game (2005), Round 6, Championship region. Illinois (Seed 1) 70 - North Carolina (Seed 1) 75. ... Upset: no upset."
2006,1,1,South,1,70,Duke,Southern,54,16,"NCAA Tournament Game (2006), Round 1, South region. Duke (Seed 1) 70 - Southern (Seed 16) 54. ... Upset: no upset."
2006,1,1,South,2,60,Texas,Pennsylvania,52,15,"NCAA Tournament Game (2006), Round 1, South region. Texas (Seed 2) 60 - Pennsylvania (Seed 15) 52. ... Upset: no upset."
2006,1,1,South,3,63,Iowa,Northwestern St,64,14,"NCAA Tournament Game (2006), Round 1, South region. Iowa (Seed 3) 63 - Northwestern St (Seed 14) 64. ... Upset: UPSET."
2006,1,1,South,4,80,LSU,Iona,64,13,"NCAA Tournament Game (2006), Round 1, South region. LSU (Seed 4) 80 - Iona (Seed 13) 64. ... Upset: no upset."
2006,1,1,South,5,58,Syracuse,Texas A&M,66,12,"NCAA Tournament Game (2006), Round 1, South region. Syracuse (Seed 5) 58 - Texas A&M (Seed 12) 66. ... Upset: UPSET."
2006,1,1,South,6,64,West Virginia,Southern Illinois,46,11,"NCAA Tournament Game (2006), Round 1, South region. West Virginia (Seed 6) 64 - Southern Illinois (Seed 11) 46. ... Upset: no upset."
2006,1,1,South,7,52,California,NC State,58,10,"NCAA Tournament Game (2006), Round 1, South region. California (Seed 7) 52 - NC State (Seed 10) 58. ... Upset: UPSET."
2006,1,1,South,8,88,George Washington,UNC Wilmington,85,9,"NCAA Tournament Game (2006), Round 1, South region. George Washington (Seed 8) 88 - UNC Wilmington (Seed 9) 85. ... Upset: no upset."
2006,1,2,West,1,94,Memphis,Oral Roberts,78,16,"NCAA Tournament Game (2006), Round 1, West region. Memphis (Seed 1) 94 - Oral Roberts (Seed 16) 78. ... Upset: no upset."
2006,1,2,West,2,78,UCLA,Belmont,44,15,"NCAA Tournament Game (2006), Round 1, West region. UCLA (Seed 2) 78 - Belmont (Seed 15) 44. ... Upset: no upset."
2006,1,2,West,3,79,Gonzaga,Xavier,75,14,"NCAA Tournament Game (2006), Round 1, West region. Gonzaga (Seed 3) 79 - Xavier (Seed 14) 75. ... Upset: no upset."
2006,1,2,West,4,73,Kansas,Bradley,77,13,"NCAA Tournament Game (2006), Round 1, West region. Kansas (Seed 4) 73 - Bradley (Seed 13) 77. ... Upset: UPSET."
2006,1,2,West,5,79,Pittsburgh,Kent St,64,12,"NCAA Tournament Game (2006), Round 1, West region. Pittsburgh (Seed 5) 79 - Kent St (Seed 12) 64. ... Upset: no upset."
2006,1,2,West,6,87,Indiana,San Diego St,83,11,"NCAA Tournament Game (2006), Round 1, West region. Indiana (Seed 6) 87 - San Diego St (Seed 11) 83. ... Upset: no upset."
2006,1,2,West,7,85,Marquette,Alabama,90,10,"NCAA Tournament Game (2006), Round 1, West region. Marquette (Seed 7) 85 - Alabama (Seed 10) 90. ... Upset: UPSET."
2006,1,2,West,8,55,Arkansas,Bucknell,59,9,"NCAA Tournament Game (2006), Round 1, West region. Arkansas (Seed 8) 55 - Bucknell (Seed 9) 59. ... Upset: UPSET."
2006,1,3,East,1,72,Connecticut,Albany,59,16,"NCAA Tournament Game (2006), Round 1, East region. Connecticut (Seed 1) 72 - Albany (Seed 16) 59. ... Upset: no upset."
2006,1,3,East,2,63,Tennessee,Winthrop,61,15,"NCAA Tournament Game (2006), Round 1, East region. Tennessee (Seed 2) 63 - Winthrop (Seed 15) 61. ... Upset: no upset."
